gene_id	C2-cTAL30-1.genes.results	U2-CCD30-2.genes.results	U4-CCD30-1.genes.results	C1-CCD30-1.genes.results	U1-cTAL30-1.genes.results
ENSRNOG00000019384_Med11	23.33	73.97	23.26	18.94	23.39
ENSRNOG00000017137_Eef1akmt2	27.73	52.69	36.65	31.70	24.31
ENSRNOG00000053137_SNORA73	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021560_Cass4	0.25	0.05	0.04	0.05	0.57
ENSRNOG00000045951_AC118427.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045778_AC119603.1	3.52	0.00	0.80	2.71	0.71
ENSRNOG00000032908_Acaa1a	3.19	4.27	11.86	23.13	4.65
ENSRNOG00000022274_Slc2a8	1.37	3.20	5.57	12.32	1.28
ENSRNOG00000055419_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047002_Fstl5	0.00	0.00	0.00	0.00	0.02
ENSRNOG00000018351_Thap4	120.18	249.05	105.50	118.02	108.48
ENSRNOG00000020606_B3gnt8	0.09	0.73	2.14	0.77	0.00
ENSRNOG00000051767_AABR07031272.1	0.46	0.00	0.00	0.00	0.00
ENSRNOG00000057739_AABR07005032.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040151_Sdr16c6	0.30	0.10	0.77	0.15	0.04
ENSRNOG00000033280_Pam	4.97	15.28	25.69	46.90	9.11
ENSRNOG00000058848_SNORD116	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029222_Olr518	0.22	0.00	0.10	0.46	0.00
ENSRNOG00000009764_Olr488	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060238_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052652_LOC100910500	0.00	0.47	0.00	0.00	0.00
ENSRNOG00000057009_LOC103693189	6.74	0.00	0.07	0.71	0.00
ENSRNOG00000006428_Olr1121	0.34	0.00	0.10	0.00	0.00
ENSRNOG00000057994_AABR07034718.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049379_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031194_Olr1431	0.00	0.00	0.00	0.22	0.00
ENSRNOG00000057836_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000043223_Zfp949	3.31	1.10	3.01	3.29	2.36
ENSRNOG00000052522_LOC102548867	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047101_AC126530.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045087_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052965_AABR07070912.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052099_LOC103694869	1.95	0.56	3.60	8.49	1.53
ENSRNOG00000061127_AABR07057844.2	1.46	0.61	0.07	0.40	0.82
ENSRNOG00000052183_AABR07063255.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019557_Asb18	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040333_Nxph2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048571_AABR07067422.1	0.00	0.20	0.00	0.00	0.00
ENSRNOG00000001287_Gper1	0.07	0.27	0.70	0.63	0.00
ENSRNOG00000004120_RGD1565844	0.00	1.45	0.21	0.00	0.00
ENSRNOG00000029394_Dusp8	0.00	0.08	0.04	0.20	0.00
ENSRNOG00000049640_Olr1376	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053917_AABR07010935.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052321_7SK	0.00	0.00	0.00	2.62	0.00
ENSRNOG00000036145_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057589_Rnf11l1	2.48	3.51	5.63	10.17	2.50
ENSRNOG00000051402_AABR07034940.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056977_AABR07051248.1	0.16	0.15	0.00	0.00	0.00
ENSRNOG00000028404_Ppp1r1b	41.43	0.41	0.00	1.85	28.48
ENSRNOG00000013388_Pgap1	2.68	1.29	5.14	5.17	2.33
ENSRNOG00000056029_AABR07009161.1	0.00	163.47	183.38	90.32	0.00
ENSRNOG00000019907_Nfkbie	7.79	1.31	23.86	12.91	7.35
ENSRNOG00000037368_AABR07049862.1	0.00	0.00	0.35	0.00	0.32
ENSRNOG00000032813_Mdc1	9.70	0.19	5.01	6.71	9.63
ENSRNOG00000058239_AABR07033206.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046157_AABR07004511.1	0.00	0.02	0.00	0.10	0.00
ENSRNOG00000046137_AABR07051804.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055914_AABR07013639.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052690_AABR07042361.1	0.55	0.34	0.00	0.58	0.46
ENSRNOG00000043300_Enho	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023935_Nrsn2	0.06	0.24	0.00	0.19	0.21
ENSRNOG00000019100_Kif2c	2.08	2.90	2.54	2.30	3.08
ENSRNOG00000061772_AABR07051451.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037688_Ak9	0.07	0.00	0.01	0.04	0.04
ENSRNOG00000025375_AC110837.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048291_Tbcc	2.30	20.52	25.46	37.70	1.86
ENSRNOG00000058560_Col2a1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015109_Ubxn8	14.20	13.16	14.03	13.00	13.43
ENSRNOG00000059767_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056046_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021972_LOC100361016	1.03	0.00	0.00	0.00	0.00
ENSRNOG00000029811_Kcne2	1.78	0.00	0.52	0.24	0.49
ENSRNOG00000012847_Scgb1c1	0.00	0.00	0.96	0.00	0.00
ENSRNOG00000019316_Sh3bp4	14.79	2.17	25.31	17.13	12.91
ENSRNOG00000018070_Rnf182	0.38	1.15	3.53	3.90	0.45
ENSRNOG00000052050_AABR07065651.7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019507_Hnrnpul2	0.18	0.32	0.51	0.96	0.43
ENSRNOG00000025433_Cphx1	0.05	0.00	0.00	0.10	0.00
ENSRNOG00000001414_Serpine1	1.97	0.37	0.43	0.66	1.39
ENSRNOG00000017256_Csprs	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056942_SNORD31	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008351_RGD1308117	3.93	0.91	4.19	2.20	4.66
ENSRNOG00000022244_Olr1462	0.00	0.00	0.00	0.00	0.18
ENSRNOG00000050407_Hiatl3	16.95	13.96	44.79	34.10	13.05
ENSRNOG00000059455_AABR07051348.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056852_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000664_Tpst2	15.70	30.20	46.40	40.48	13.36
ENSRNOG00000061018_AABR07052529.1	0.00	0.37	0.18	0.00	0.57
ENSRNOG00000055763_AABR07066060.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061740_LOC103694876	26.83	11.65	26.01	26.02	18.63
ENSRNOG00000059638_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046921_AABR07034986.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013076_Csnk1e	4.77	3.14	4.64	5.59	5.23
ENSRNOG00000017817_Cox4i1	642.11	818.32	447.24	585.17	600.17
ENSRNOG00000037406_RGD1564171	3.47	1.03	5.40	6.01	2.88
ENSRNOG00000056078_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015986_Rassf8	6.30	1.53	1.85	2.79	6.42
ENSRNOG00000002341_Trim25	3.79	0.40	6.79	1.91	3.65
ENSRNOG00000061174_AC128986.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052548_SNORA73	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060111_Gm24066	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060521_AABR07011084.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023148_Col11a1	0.04	0.17	0.92	0.46	0.67
ENSRNOG00000000697_Coro1c	3.35	0.35	1.85	2.89	3.46
ENSRNOG00000047271_Olr629	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056155_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060924_AABR07005004.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023053_Ice1	1.01	0.28	1.69	1.58	1.79
ENSRNOG00000010461_Gpx8	117.52	69.79	58.46	39.50	82.20
ENSRNOG00000058384	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058282_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028781_Abcc6	0.00	0.00	0.00	0.02	0.13
ENSRNOG00000002322_RGD1310587	3.74	0.72	3.50	1.31	4.88
ENSRNOG00000021823_AABR07018318.1	0.56	0.50	0.00	0.35	0.18
ENSRNOG00000031760_Fmn1	1.26	0.58	0.78	1.43	1.40
ENSRNOG00000059581	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015084_Necab2	0.05	0.00	0.00	0.00	0.00
ENSRNOG00000051536_Rfx4	0.00	0.00	2.80	1.15	1.23
ENSRNOG00000050403_AABR07004743.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056637_Abhd16a	99.00	28.23	97.74	97.81	89.49
ENSRNOG00000046272_LOC103689931	0.37	4.97	7.22	20.43	1.07
ENSRNOG00000058388_Zfp36	89.44	38.31	290.43	107.49	122.92
ENSRNOG00000035458_Mir3556a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041287_AABR07018321.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059924_AABR07008259.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004808_Cst11	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016243_Casq2	0.06	0.00	0.00	0.03	0.08
ENSRNOG00000049821_RGD1564380	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040749_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057158_AABR07060694.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003280_Grin2c	0.00	0.03	0.00	0.06	0.00
ENSRNOG00000008546_Mrpl35	80.60	191.93	75.90	75.70	67.61
ENSRNOG00000039666_Srpx	0.67	27.24	48.76	27.84	1.73
ENSRNOG00000061058_Csde1	72.20	32.07	67.15	49.20	65.37
ENSRNOG00000058299_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051720_Nudc	78.28	86.28	130.78	116.18	65.17
ENSRNOG00000058672_AABR07067402.1	0.35	0.00	0.00	0.31	0.00
ENSRNOG00000054698_AABR07066792.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056015_AABR07054597.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054559	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020901_S1pr5	0.00	0.00	0.00	0.12	0.00
ENSRNOG00000033173_Fam71e2	0.04	0.02	0.00	0.10	0.04
ENSRNOG00000047910_AABR07027368.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009972_Rara	3.15	2.26	7.67	13.22	3.49
ENSRNOG00000055995_AABR07021213.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055678_AABR07022981.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021147_Bad	79.33	151.53	78.82	91.80	65.23
ENSRNOG00000052744_U3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004444_Ikzf1	0.16	0.04	0.07	0.24	0.16
ENSRNOG00000020670_Atrip	7.63	3.07	7.70	8.09	4.75
ENSRNOG00000046088_Tas2r123	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057637_AC141573.1	8.12	0.00	0.00	0.00	0.00
ENSRNOG00000005034_Arhgef25	0.08	0.00	0.44	0.19	0.73
ENSRNOG00000053207_AABR07026125.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030825_Olr533	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051029_AC128859.4	0.00	0.00	0.00	0.17	0.00
ENSRNOG00000048082_AABR07013776.1	1.17	0.00	0.00	0.49	0.00
ENSRNOG00000030034_Sox11	0.00	0.04	0.00	0.04	0.00
ENSRNOG00000046995_Olr297	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053165_AABR07052895.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010468_Elovl6	5.08	0.00	13.75	15.47	3.31
ENSRNOG00000047174_Pcdha4	1.20	0.03	0.12	0.23	0.93
ENSRNOG00000031734_Vom1r50	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057880_Myh11	0.18	0.06	0.36	0.22	0.46
ENSRNOG00000025522_Atf7ip2	0.64	1.35	0.92	0.47	0.20
ENSRNOG00000047466_Bdnf	0.14	1.05	0.32	0.57	0.02
ENSRNOG00000053257_RNaseP_nuc	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019620_Pmf1	15.01	26.31	15.36	19.02	12.01
ENSRNOG00000020277_Cntnap1	0.76	0.00	0.07	0.13	0.88
ENSRNOG00000055408_Gcat	41.75	44.49	45.21	55.09	40.52
ENSRNOG00000042748_AABR07073021.1	0.00	0.00	0.11	0.00	0.27
ENSRNOG00000004700_Nxt1	71.38	71.68	49.44	52.47	44.97
ENSRNOG00000054505_Olr803	2.13	0.76	0.60	1.39	0.47
ENSRNOG00000007455_Tmem132e	0.07	0.00	0.00	0.00	0.07
ENSRNOG00000016256_Myo9b	0.43	0.41	1.08	1.00	0.44
ENSRNOG00000060243_Olr621	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050312_Ism2	0.00	0.00	0.11	0.06	0.15
ENSRNOG00000001861_Ydjc	0.15	0.62	0.58	2.01	0.30
ENSRNOG00000032077_Olr19	0.16	0.00	0.00	0.37	0.00
ENSRNOG00000001652_Erg	2.62	0.75	0.48	0.92	4.62
ENSRNOG00000020763_Snrnp70	19.89	12.85	21.29	28.69	19.33
ENSRNOG00000004614_Lypd6b	13.77	21.02	36.67	33.32	8.05
ENSRNOG00000014581_Trappc2l	185.05	564.57	206.15	199.03	133.53
ENSRNOG00000015869_Pccb	556.94	111.70	311.99	267.39	475.77
ENSRNOG00000058821_Nat8f1	14.71	26.85	6.73	9.36	35.76
ENSRNOG00000024177_AC096601.1	2.12	0.83	0.00	0.00	0.00
ENSRNOG00000037190_Cd101	0.05	0.00	0.06	0.10	0.04
ENSRNOG00000008305_Sc5d	27.51	30.12	25.05	27.07	30.95
ENSRNOG00000026866_Syn3	0.48	0.00	0.09	0.41	0.52
ENSRNOG00000014538_Nxnl2	0.37	0.00	0.11	0.24	0.41
ENSRNOG00000015076_Cyp26b1	0.00	0.02	0.03	0.08	0.00
ENSRNOG00000010519_Cyp39a1	3.33	0.40	2.57	2.47	3.12
ENSRNOG00000042224_Cyp2j10	2.25	0.99	2.36	2.64	1.58
ENSRNOG00000052864_LOC108348326	0.08	0.00	0.00	0.16	0.00
ENSRNOG00000051300_AABR07039328.2	15.74	42.53	21.58	24.15	12.08
ENSRNOG00000016199_Hoxc9	0.00	0.00	0.10	0.00	0.88
ENSRNOG00000008163_Atp6v1g1	479.31	1080.44	526.54	459.88	454.60
ENSRNOG00000027260_Adprh	30.81	18.56	34.49	35.65	33.78
ENSRNOG00000060440_LOC108351589	1.16	0.00	0.00	1.99	0.54
ENSRNOG00000056174_Pdzd4	0.07	0.13	0.02	0.04	0.07
ENSRNOG00000053178_Dyrk4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018500_AABR07028615.1	0.74	0.00	0.03	0.00	0.52
ENSRNOG00000002753_Adam11	0.01	0.03	0.03	0.12	0.02
ENSRNOG00000056617_Zswim8	0.86	0.45	0.85	1.60	0.74
ENSRNOG00000056601_AABR07010660.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015760_Olr78	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035583_Mir3546	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060209_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054556	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022673_Slc22a20	0.00	0.00	0.11	0.29	0.15
ENSRNOG00000018494_Ppp1r3c	0.49	0.37	0.39	0.38	0.27
ENSRNOG00000021552_Uprt	3.54	0.20	1.65	1.82	3.03
ENSRNOG00000012844_Tox4	29.85	6.78	40.69	30.87	25.79
ENSRNOG00000048159_AABR07065778.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013132_Prss58	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041434_AABR07027387.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047240_AABR07003935.5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025075_Relt	0.22	0.00	0.05	0.00	0.30
ENSRNOG00000055849_Lpcat2b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013977_Bzw1	183.14	49.17	187.95	135.33	160.45
ENSRNOG00000018998_Yipf3	37.67	33.99	43.74	49.25	31.94
ENSRNOG00000023847_Nlrp14	0.02	0.05	0.00	0.05	0.00
ENSRNOG00000056950	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000137_Ly86	6.78	7.54	7.99	4.99	12.70
ENSRNOG00000045557_AC096003.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009512_Esd	155.12	370.06	183.65	159.02	142.07
ENSRNOG00000020438_Prpf38b	3.00	12.54	11.47	13.49	3.57
ENSRNOG00000005235_Fam209	0.00	0.00	0.00	0.21	0.00
ENSRNOG00000062229_AABR07018496.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029226_Olr313	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012579_Tlcd1	18.03	35.65	28.46	34.82	12.58
ENSRNOG00000061451_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062045_AC126486.5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053511_AABR07017113.1	0.30	0.00	0.00	0.00	0.00
ENSRNOG00000008392_Sbf1	0.90	0.16	2.41	2.65	0.66
ENSRNOG00000004642_Lmx1a	0.02	0.00	0.00	0.00	0.00
ENSRNOG00000025791_Dync1li2	20.17	8.87	29.65	22.62	16.87
ENSRNOG00000005352_Elf4	0.00	0.00	0.17	0.82	0.00
ENSRNOG00000042070_Ticam2	0.44	1.05	0.83	0.72	0.93
ENSRNOG00000060695	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003756_Lancl3	0.00	0.00	0.00	0.36	0.00
ENSRNOG00000009227_Aplnr	3.06	0.23	0.16	0.48	9.47
ENSRNOG00000050404_Pmepa1	4.34	7.42	1.72	3.92	4.54
ENSRNOG00000039057_Klf8	0.15	0.01	0.03	0.06	0.04
ENSRNOG00000055752	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027125_Mboat1	7.97	14.13	106.83	75.82	8.64
ENSRNOG00000052306_AABR07022731.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045593_LOC100909830	0.00	0.00	0.35	0.00	0.00
ENSRNOG00000033403_Krt82	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020884_Cd6	0.52	0.06	0.09	0.21	0.40
ENSRNOG00000051744_AABR07070441.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014786_Ccne1	0.94	1.81	1.14	3.95	0.31
ENSRNOG00000045607_AABR07071993.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059958_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050129_AABR07000137.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056934_AABR07065815.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001739_Meltf	0.00	0.03	0.03	0.03	0.00
ENSRNOG00000051516_Olr636	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058985_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053001_AABR07002644.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003052_Cox18	2.60	5.64	11.78	11.78	1.96
ENSRNOG00000054651_AABR07032277.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054281_Vom1r31	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027911_Stkld1	0.00	0.00	0.00	0.09	0.03
ENSRNOG00000047216	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057499_AABR07068587.1	0.00	0.93	5.46	0.88	1.94
ENSRNOG00000035547_Mir33	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008962_LOC500028	3.30	0.74	2.50	2.61	1.66
ENSRNOG00000055701_AABR07052389.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048146_LOC103692128	0.57	0.00	0.51	1.46	0.32
ENSRNOG00000060263_SNORA71	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046147_Knop1	2.01	1.52	1.41	1.12	0.78
ENSRNOG00000016977_Calb2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061124_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007648_Rab11b	227.61	40.01	205.84	210.69	199.85
ENSRNOG00000020293_Chrna10	0.00	0.24	0.00	0.00	0.00
ENSRNOG00000051927	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049352_Olr1230	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059490_RNaseP_nuc	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048309_Uqcc1	56.90	31.01	48.20	44.15	47.70
ENSRNOG00000000837_Tnf	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026572_Zfp473	0.57	0.00	0.49	0.23	0.52
ENSRNOG00000047198_Tatdn1	19.79	27.10	20.30	12.05	20.70
ENSRNOG00000030391_Ei24	21.95	18.01	55.18	54.88	17.33
ENSRNOG00000031387_Dazap1	3.55	2.22	6.26	5.74	2.14
ENSRNOG00000039197_LOC108348074	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028981_Myl10	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052710_AABR07044388.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058616_AABR07065531.20	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055910_AABR07059067.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000958_AABR07055943.1	0.00	0.00	0.14	0.57	0.59
ENSRNOG00000046670_LOC100911689	0.00	0.14	0.00	0.00	0.13
ENSRNOG00000007253_Cbll1	7.97	5.06	6.41	7.14	8.24
ENSRNOG00000009663_Apex1	76.99	77.84	85.44	68.74	69.63
ENSRNOG00000058758_AABR07054680.1	0.56	1.17	0.00	1.40	1.08
ENSRNOG00000016846_Pik3cd	0.70	0.26	0.09	0.05	0.65
ENSRNOG00000008116_Plpp3	13.07	16.55	55.40	64.15	16.62
ENSRNOG00000057136_AABR07025986.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057561_AABR07001444.1	0.00	0.00	1.06	0.00	0.00
ENSRNOG00000059826_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031058_Was	0.86	0.00	0.24	0.07	0.83
ENSRNOG00000012057_Olig3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053642_AABR07005828.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046057_Pnmt	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006251_Fam83a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057788_AABR07028069.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052619_AABR07065680.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049430_Mpv17	59.73	35.42	36.16	45.19	52.85
ENSRNOG00000003773_Hmox2	116.22	67.47	87.76	92.51	104.88
ENSRNOG00000029267_LOC103690821	0.00	0.00	0.00	0.00	32.73
ENSRNOG00000040358_Mir666	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055708_AC111838.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013177_Map3k1	1.42	1.18	2.68	1.87	1.66
ENSRNOG00000058835_7SK	0.00	0.00	0.00	2.07	0.00
ENSRNOG00000054073_AABR07003650.1	0.01	0.06	0.00	0.03	0.00
ENSRNOG00000013628_Cela2a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002899_Akap10	10.56	6.22	14.75	10.94	8.34
ENSRNOG00000049864_LOC686900	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055901_AABR07044752.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028872_Rai14	3.91	1.98	5.27	3.52	3.84
ENSRNOG00000060378_AABR07049760.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042797_LOC690460	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022283_Lhfpl5	0.07	0.13	0.00	0.13	0.00
ENSRNOG00000031090_RT1-CE7	7.48	2.86	23.38	12.24	8.80
ENSRNOG00000052193_AABR07063323.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052156	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052277_AC109685.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001742_Clcn2	0.77	0.00	0.00	0.14	2.54
ENSRNOG00000061266_AABR07032417.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007174_Utp11	48.82	58.36	51.72	45.91	45.55
ENSRNOG00000038877_Btn2a2	0.99	1.42	2.64	0.97	1.10
ENSRNOG00000058429_AABR07014820.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056542_AABR07071402.1	0.12	0.00	0.00	0.84	0.00
ENSRNOG00000028047_Mecr	47.14	27.13	33.59	35.55	37.76
ENSRNOG00000005336_Prss27	0.08	1.01	0.07	0.49	0.14
ENSRNOG00000054140_Myl6	2071.81	5723.00	3206.50	2793.38	1600.94
ENSRNOG00000033623_Pigx	10.15	99.04	105.23	105.44	9.03
ENSRNOG00000061798_AABR07044123.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005148_Scrt2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048494_AABR07042012.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047740_AABR07052894.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046333_AABR07007032.1	14.92	3.84	14.91	16.32	8.08
ENSRNOG00000058038_AABR07024877.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049738_AABR07006232.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033498_Cib1	312.17	779.93	431.57	362.47	237.46
ENSRNOG00000061016	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005021_Orc4	22.81	16.57	24.75	15.34	24.77
ENSRNOG00000037850_Marc2	3.10	9.20	7.00	21.09	3.55
ENSRNOG00000051727_AABR07041451.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025676_Gask1a	1.09	0.00	0.16	0.33	0.31
ENSRNOG00000059873_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048445_LOC100910467	0.04	0.00	0.00	0.00	0.00
ENSRNOG00000061001_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019296_Gnat2	0.17	0.00	0.00	0.11	0.14
ENSRNOG00000050694_Olr1421	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059005_Kcnj1	1283.91	151.10	950.50	1004.21	1242.82
ENSRNOG00000026577_Cpne4	0.14	0.13	0.00	0.17	0.17
ENSRNOG00000005747_Il27ra	0.11	0.06	0.05	0.40	0.18
ENSRNOG00000056653_Vom1r109	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014710_Prom2	12.29	0.03	0.48	1.07	8.11
ENSRNOG00000058461_Sfpq	3.76	9.46	6.87	10.89	3.22
