gene_id	C2-cTAL30-1.genes.results	U2-CCD30-2.genes.results	U4-CCD30-1.genes.results	C1-CCD30-1.genes.results	U1-cTAL30-1.genes.results
ENSRNOG00000003765_Nr0b1	0.00	1.00	0.00	0.00	0.00
ENSRNOG00000031024_Sirpd	4.00	2.00	0.00	3.00	11.79
ENSRNOG00000019674_Mfsd13a	254.00	103.00	362.00	306.00	313.00
ENSRNOG00000036362_AC111734.1	0.05	0.00	0.50	0.00	0.31
ENSRNOG00000013243_Fndc11	0.00	0.00	9.00	2.00	0.00
ENSRNOG00000057595_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035654_Mir99b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007365_Il22	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056958_AABR07031669.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051884_AABR07026503.1	0.00	0.00	0.00	1.00	1.00
ENSRNOG00000014319_Smchd1	69.00	73.00	231.00	204.00	151.00
ENSRNOG00000048685_Olr1364	0.00	0.00	0.00	4.00	0.00
ENSRNOG00000036445_Mir147	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033064_Edil3	1.00	1.00	0.00	4.00	12.00
ENSRNOG00000057154_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054574_AABR07035790.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000993_Pcp2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037087_LOC108351584	19.00	27.00	20.00	16.00	19.00
ENSRNOG00000053036_AC123427.1	2.00	2.00	1.00	7.00	2.00
ENSRNOG00000024591_Hs3st3a1	0.00	0.00	3.76	18.42	0.00
ENSRNOG00000005540_Nin	46.12	18.00	13.17	20.65	48.22
ENSRNOG00000011144_Rho	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048689_Olr828	1.00	0.00	0.00	2.00	0.00
ENSRNOG00000039856_Lrrc73	0.00	0.00	0.00	4.00	0.00
ENSRNOG00000048413_AABR07017809.1	0.00	3.80	0.00	0.00	0.00
ENSRNOG00000025110_Vwa3a	3.00	0.00	8.00	5.00	0.00
ENSRNOG00000055305_Parvb	60.00	64.00	4.00	38.00	200.00
ENSRNOG00000060396_AABR07044807.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054273_AABR07063804.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016494_Tmem204	281.00	40.00	29.00	80.00	761.00
ENSRNOG00000027882_AABR07050225.1	1.00	0.00	0.00	6.00	0.00
ENSRNOG00000047518_Olr309	1.00	0.00	0.00	2.00	0.00
ENSRNOG00000024700_AABR07052443.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045622_Spaca5	2.00	0.00	0.00	0.00	0.00
ENSRNOG00000005936_Foxm1	75.00	23.00	63.00	76.00	42.00
ENSRNOG00000012946_Mov10	137.00	16.00	100.00	58.00	169.00
ENSRNOG00000058527_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001957_Sult1e1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000043531_AABR07049801.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002434_Tmem100	11.00	0.00	0.00	10.00	34.00
ENSRNOG00000021164_Stip1	3422.00	1460.00	4008.00	3417.00	3170.00
ENSRNOG00000050874_LOC102552549	14.71	59.26	47.06	19.14	19.94
ENSRNOG00000055170_AABR07072704.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061218_Olr1662	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022405_Neurog1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030180_Lrrc10b	0.00	0.00	0.00	3.00	1.00
ENSRNOG00000052793_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053138_AABR07068018.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062085_AC239701.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020792_Etv4	16.00	11.00	1.00	1.00	0.00
ENSRNOG00000051687_AABR07009247.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056016_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049449_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049767_AABR07010421.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053134_AABR07012012.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028461_Gnl3	402.00	368.00	430.00	313.00	406.00
ENSRNOG00000028440_Apcdd1l	13.00	2441.00	5428.00	3856.00	18.00
ENSRNOG00000057838_U1	0.00	1.00	0.00	0.00	0.00
ENSRNOG00000061971_AABR07044354.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007937_Krit1	606.00	439.00	1107.00	566.00	755.00
ENSRNOG00000059186_AC108351.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002280_Sh3bgrl	72.00	23.00	83.00	51.00	92.00
ENSRNOG00000010977_Igfbp6	2.00	0.00	0.00	1.00	4.00
ENSRNOG00000060879_LOC100910996	3.00	0.00	0.00	0.00	15.00
ENSRNOG00000019590_Smg5	245.00	97.00	383.00	246.00	220.00
ENSRNOG00000052541_LOC103690023	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001449_Pom121	119.00	68.00	98.00	158.00	121.00
ENSRNOG00000036429_Mir551b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053455_AABR07025178.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004111_Soat1	928.00	192.00	2560.00	2001.00	1083.00
ENSRNOG00000016091_Tmem169	1748.00	31.00	64.00	97.00	1136.00
ENSRNOG00000004066_LOC100912365	0.00	1.00	0.00	1.00	0.00
ENSRNOG00000050044_Ptp4a2	347.00	1115.00	506.00	604.00	510.00
ENSRNOG00000060287_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055484_AABR07033465.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046501_LOC100911380	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057297_AC141517.1	13.91	7.00	0.00	6.00	2.00
ENSRNOG00000051472_Hoxd11	2.00	0.00	1.00	0.00	3.00
ENSRNOG00000052060_AABR07048281.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046081_AABR07015079.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057215_AABR07043816.1	2.00	6.00	0.00	0.00	0.00
ENSRNOG00000002319_Tsn	1199.00	1747.00	1769.00	1782.00	1847.00
ENSRNOG00000059426_Olr1657	0.00	0.00	0.50	0.50	0.00
ENSRNOG00000010098_Plek2	81.00	29.00	31.00	13.00	43.00
ENSRNOG00000036303_Mir343	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010951_Cmtm6	2944.00	920.00	4297.00	3020.00	3818.00
ENSRNOG00000054178_AABR07052726.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018962_Ctf1	22.00	111.00	72.00	228.00	20.00
ENSRNOG00000048560_LOC100910041	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020412_Sf3b2	1727.00	1258.00	2381.00	2074.00	1863.00
ENSRNOG00000020217_Pagr1	109.34	87.28	74.35	80.01	93.44
ENSRNOG00000001367_Gpc2	2.00	0.00	0.00	5.00	2.00
ENSRNOG00000020573_Efna1	556.00	876.00	1104.00	1056.00	905.00
ENSRNOG00000016723_Phpt1	1865.00	4851.00	2600.00	2278.00	2033.00
ENSRNOG00000019963_Spats1	0.00	0.00	2.00	0.00	0.00
ENSRNOG00000056556_AABR07065043.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004641_Sstr4	0.00	7.00	0.00	0.00	6.00
ENSRNOG00000056370_AABR07067403.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052786_AABR07047604.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050493_LOC683849	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049159_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012260_Ddx25	13.00	0.00	7.00	4.00	33.00
ENSRNOG00000017704_Sema3f	46.00	63.00	51.00	132.00	100.00
ENSRNOG00000051265_AABR07058423.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019738_Gpr61	9.00	1.00	0.00	4.00	1.00
ENSRNOG00000038025_Rpp38	29.00	6.00	49.00	59.00	22.00
ENSRNOG00000029341_AABR07036375.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014621_Rab8a	2446.00	2063.00	3556.00	3103.00	2576.00
ENSRNOG00000020349_Rab3il1	30.00	0.00	15.00	16.00	46.00
ENSRNOG00000013578_Trem2	20.00	5.00	2.00	1.00	50.00
ENSRNOG00000050419_Avil	0.00	4.00	2.00	7.00	1.00
ENSRNOG00000061446_AABR07067388.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054751_Lmbrd2	187.00	156.00	194.00	168.00	221.00
ENSRNOG00000060280_AABR07056464.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008142_Brpf1	132.00	68.00	263.00	283.00	128.00
ENSRNOG00000057940_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054981_AABR07043676.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055680_AC132671.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002451_Fndc3c1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005616_Ncoa3	505.00	23.00	248.00	180.00	314.00
ENSRNOG00000028992_Acan	0.00	1.00	0.00	3.00	1.00
ENSRNOG00000038276_AABR07002622.1	0.00	2.00	0.00	0.00	0.00
ENSRNOG00000061415_Taf1b	197.00	68.00	206.00	144.00	226.00
ENSRNOG00000011637_AABR07006691.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010189_Rps24	789.56	2567.37	913.88	737.13	911.43
ENSRNOG00000058681_Tsga10	30.00	0.00	15.00	10.00	22.00
ENSRNOG00000051730_AABR07029613.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051322_AABR07038902.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023765_Nyap2	1.00	0.00	0.00	1.00	1.00
ENSRNOG00000022303_Pdf	27.00	67.00	118.00	165.00	12.00
ENSRNOG00000059213_AABR07014760.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061297_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018735_Cd74	8995.00	1221.00	3663.00	985.00	15261.00
ENSRNOG00000017170_Med4	347.00	366.00	624.00	398.00	344.00
ENSRNOG00000005776_Bcl11b	14.00	2.00	6.00	27.00	5.00
ENSRNOG00000062302_AC129101.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058583_AABR07069969.2	0.50	0.00	0.00	0.00	0.00
ENSRNOG00000057391_AC117971.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038933_Spcs3	2885.00	1157.00	3039.00	2046.00	3385.00
ENSRNOG00000012681_Lgals9	148.90	59.00	135.00	107.00	427.58
ENSRNOG00000054936_AABR07045400.1	0.00	5.00	0.00	1.00	0.00
ENSRNOG00000050670_L1td1	10.00	0.00	0.00	6.00	9.00
ENSRNOG00000001843_Bcl6	15.00	28.00	17.00	32.00	6.00
ENSRNOG00000030412_Olr1378	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049429_LOC103690075	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059311_AABR07053850.1	1.00	30.00	6.00	10.00	0.00
ENSRNOG00000061281_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054098_AABR07039889.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014041_Cep78	17.00	28.00	100.00	176.00	33.00
ENSRNOG00000014018_St8sia1	2.00	0.00	1.00	1.00	0.00
ENSRNOG00000061686_SNORA70	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037795_Ldlrad1	17.00	44.00	31.00	34.00	7.00
ENSRNOG00000005670_Art4	2.00	0.00	0.00	4.00	8.00
ENSRNOG00000010838_Araf	1925.00	467.00	2296.00	1898.00	1890.00
ENSRNOG00000060437_AC239701.1	12.00	5.00	32.00	32.00	17.00
ENSRNOG00000059114_AABR07004783.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018149_Smarca5	229.37	804.04	306.25	513.74	213.80
ENSRNOG00000056879_AABR07044593.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006330_Elf3	3377.00	1114.00	4858.00	3507.00	3577.00
ENSRNOG00000003176_Mixl1	8.00	2.00	0.00	10.00	1.00
ENSRNOG00000009882_Ppp3ca	187.00	194.00	327.00	293.00	236.00
ENSRNOG00000012982_Map9	345.00	318.00	346.00	421.00	384.00
ENSRNOG00000050502_AC117101.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059521_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008924_Arhgef12	160.00	44.00	140.00	342.00	213.00
ENSRNOG00000021014_Sec1	0.00	1.00	0.00	0.00	0.00
ENSRNOG00000048412_RGD1309028	0.00	0.00	0.00	0.00	1.87
ENSRNOG00000027042_Srd5a2	0.00	0.00	0.00	0.00	4.00
ENSRNOG00000027791_AABR07015346.1	106.61	203.93	73.57	129.02	141.11
ENSRNOG00000009197_Asb4	1.00	0.00	0.00	5.00	0.00
ENSRNOG00000049938_Olr32	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000563_Adamts14	5.00	0.00	0.00	1.00	5.00
ENSRNOG00000054582_LOC103694857	85.53	876.67	35.91	0.00	522.69
ENSRNOG00000042467_Ttc4	744.00	366.00	1022.00	996.00	738.00
ENSRNOG00000047100_LOC367975	5.00	0.00	0.00	0.00	1.00
ENSRNOG00000011873_Atg14	224.00	52.00	326.00	203.00	359.00
ENSRNOG00000056988_AABR07054303.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030107_AABR07049329.1	0.00	0.00	0.00	0.71	0.00
ENSRNOG00000008287_Nle1	125.00	64.00	252.00	253.00	136.00
ENSRNOG00000052269_LOC103694517	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008214_Fbxo9	242.00	424.00	819.00	1097.00	329.00
ENSRNOG00000058608_AABR07012613.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013968_Comtd1	1151.00	2020.00	853.00	786.00	1039.00
ENSRNOG00000016587_Ninj1	2689.00	1124.00	1018.00	1466.00	2870.00
ENSRNOG00000052240_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014564_Yipf5	2345.00	1828.00	2990.00	2383.00	2249.00
ENSRNOG00000053927	0.00	3.00	0.00	0.00	0.00
ENSRNOG00000049519_AABR07043720.1	0.00	0.00	0.00	0.00	1.00
ENSRNOG00000022107_RT1-M6-1	8.03	0.00	7.48	6.06	8.04
ENSRNOG00000002970_Zswim7	69.00	152.00	73.00	69.00	84.00
ENSRNOG00000029755_Olr199	3.00	3.00	0.00	0.00	0.00
ENSRNOG00000033351_Zfp869	313.00	42.00	408.00	251.00	345.00
ENSRNOG00000021166_Ecm1	33.00	3.00	4.00	25.00	229.00
ENSRNOG00000000485_Bak1	239.00	155.00	293.00	304.00	275.00
ENSRNOG00000046973_Tmco3	300.11	151.54	160.41	244.34	198.52
ENSRNOG00000047829_Cldn34b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023459_Lurap1	136.00	224.00	172.00	183.00	102.00
ENSRNOG00000056872_AABR07015803.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027503_Rps25	374.88	654.39	474.12	394.86	460.01
ENSRNOG00000008368_Nanog	3.00	4.00	1.00	8.00	1.00
ENSRNOG00000060610_AABR07071848.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000034275_Defb39	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053395_Olr505	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053926	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013740_Ccdc70	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026037_Plb1	12.00	0.00	0.00	0.00	4.00
ENSRNOG00000024705_Rarres2	19.00	8.00	2.00	39.00	450.12
ENSRNOG00000058210_AABR07049918.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028310_S100vp	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018433_Hps6	138.00	26.00	128.00	105.00	168.00
ENSRNOG00000009639_Zrsr1	35.00	12.00	43.00	36.00	38.00
ENSRNOG00000001889_Comt	5093.00	2263.00	2110.00	391.00	763.00
ENSRNOG00000018884_Ttc13	83.00	56.00	215.00	342.00	86.00
ENSRNOG00000051023_Sap25	0.00	0.00	2.00	1.00	0.00
ENSRNOG00000001392_Lhx5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054653_AABR07030334.1	2.00	0.00	0.00	1.00	2.00
ENSRNOG00000057157_AABR07027390.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037435_Tmem196	1.00	0.00	0.00	5.00	6.00
ENSRNOG00000059220_AABR07035486.1	0.00	1.00	0.00	1.00	0.00
ENSRNOG00000053978_AABR07009260.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029847_AABR07053402.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054439_Tmem225	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019743_Tmem63b	383.00	102.00	391.00	412.00	500.00
ENSRNOG00000012204_LOC100294508	1567.00	548.00	1967.00	1262.00	1912.00
ENSRNOG00000056061_AABR07004090.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038960_RGD1309362	73.22	6.30	37.00	23.72	287.12
ENSRNOG00000058479_AC126900.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061275_AC093960.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057317_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056216_Casp7	426.00	197.00	599.00	221.00	252.00
ENSRNOG00000004481_Adss	2657.00	1494.00	3635.00	2370.00	2754.00
ENSRNOG00000047676_AABR07028491.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030902_AABR07062138.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032973_Il13ra2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042740_Mrpl42	2043.00	3079.99	1389.00	1360.00	1755.00
ENSRNOG00000037638_Timm50	586.00	969.00	1939.00	2006.00	484.00
ENSRNOG00000050973_Mir6317-1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001851_Far2	0.00	0.00	4.00	2.00	0.00
ENSRNOG00000006503_Frmd3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055559_AABR07014758.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015788_Adora3	0.00	0.00	0.00	1.50	0.00
ENSRNOG00000061493	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057804_AABR07065257.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056581_AABR07009600.2	0.00	1.15	0.00	0.00	0.00
ENSRNOG00000014044_Pank4	911.00	191.00	867.00	593.00	1153.00
ENSRNOG00000041622_AC134746.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007346_Grasp	2.00	0.00	0.00	0.00	4.00
ENSRNOG00000051109_AC095947.5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061477_AABR07015005.1	0.00	1.00	0.00	0.00	0.00
ENSRNOG00000003878_Thsd7b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008040_Pimreg	26.00	0.00	12.00	3.00	68.00
ENSRNOG00000006304_Mdm2	938.00	265.00	956.00	706.00	871.00
ENSRNOG00000042542_AABR07065217.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057970_AABR07018128.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057389_Dusp28	3.00	55.00	35.00	51.00	1.00
ENSRNOG00000010370_Tnip1	371.00	203.00	604.00	384.00	602.00
ENSRNOG00000000397_Ccar1	1822.00	873.00	1969.00	1609.00	1802.00
ENSRNOG00000027232_Pcdhga11	1.00	0.00	25.00	4.00	3.00
ENSRNOG00000030519_AABR07039579.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058389_AABR07006475.1	21.00	54.00	8.00	13.00	4.00
ENSRNOG00000049006_Mir3583	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052707_Cacna1a	0.00	7.00	2.00	0.00	4.00
ENSRNOG00000047110_Xlr3a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057098_AABR07008337.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020957_Igflr1	5.00	0.00	12.00	8.00	6.00
ENSRNOG00000052975_AABR07057885.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057556_Pdzrn3	7.00	19.00	2.00	3.00	17.00
ENSRNOG00000020391_Nip7	589.00	1460.00	855.00	646.00	496.00
ENSRNOG00000009531_Col9a3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051615_Hmgn2	4588.00	7539.00	4446.00	4095.00	3743.00
ENSRNOG00000003127_Spryd4	818.00	313.00	844.00	789.00	846.00
ENSRNOG00000058797_AABR07048726.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053726_SNORD116	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040436_AABR07026302.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052025_Tle5	103.00	208.00	441.00	641.00	116.00
ENSRNOG00000023683_Nog	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046043_Olr789	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050133_AC112568.2	0.00	4.00	0.00	0.00	0.00
ENSRNOG00000003645_Hnrnpab	255.61	1663.03	1218.03	2739.65	307.20
ENSRNOG00000048608_LOC108348298	352.06	304.00	431.00	314.00	399.82
ENSRNOG00000019465_Gnai3	3910.00	1453.00	5159.00	3098.00	4020.00
ENSRNOG00000053186_AABR07057700.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038150_RGD1560394	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050049_AABR07009787.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004316_Llph	27.95	57.19	24.52	26.36	25.82
ENSRNOG00000023851_Igsf3	306.00	124.00	125.00	131.00	418.00
ENSRNOG00000014215_Klf9	192.00	193.00	150.00	150.00	232.00
ENSRNOG00000033318_Rfxank	394.41	370.15	319.51	270.06	400.53
ENSRNOG00000027988_Zhx3	130.00	12.00	150.00	114.00	61.00
ENSRNOG00000050786_AC103024.2	4.47	6.24	0.35	4.64	3.50
ENSRNOG00000047835_Olr1165	1.00	0.00	0.00	0.00	0.00
ENSRNOG00000048981_Ahsa1	1574.00	1279.00	1706.00	1560.00	1714.00
ENSRNOG00000021637_Ddx46	739.00	555.00	1168.00	748.00	961.00
ENSRNOG00000019159_Jakmip2	2.00	0.00	0.00	0.00	1.00
ENSRNOG00000000066_Fbxo28	14.00	12.00	156.00	187.00	18.00
ENSRNOG00000018651_Agtpbp1	304.00	287.00	925.00	593.00	455.00
ENSRNOG00000053301_LOC685767	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030698_Cyp26c1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000097_Cd160	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045611_Ms4a4a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054644_AABR07041297.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018162_Nhej1	56.00	59.00	78.00	74.00	91.00
ENSRNOG00000037838_RGD1560455	9.00	0.00	2.00	5.00	3.00
ENSRNOG00000046316_Tomm6	27.00	97.00	34.00	68.00	41.00
ENSRNOG00000054531_AABR07016578.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010101_AC118490.1	3.83	2.30	7.59	0.00	4.34
ENSRNOG00000012838_Olr339	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000020272_Elapor1	4.00	1.00	68.00	38.00	10.00
ENSRNOG00000016584_Mamdc4	1.00	2.00	43.00	25.00	2.00
ENSRNOG00000037753_Slc10a2	10.00	25.00	2.00	2.00	25.00
ENSRNOG00000011193_Hmgcll1	12.00	0.00	0.00	9.00	0.00
ENSRNOG00000050994_Cttn	1976.45	1680.49	7793.02	5349.31	2289.66
ENSRNOG00000012146_Pomt2	400.00	107.00	607.00	528.00	279.00
ENSRNOG00000057037_AABR07044596.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017724_Sf3b3	1309.00	493.00	1781.00	1222.00	1372.00
ENSRNOG00000058633_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047845_AABR07043523.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042749_RGD1562024	1.00	1.00	0.00	4.00	0.00
ENSRNOG00000011000_Rims1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010617_Scube1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040208_Mmp27	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046945_Olr163	0.00	0.00	0.00	3.00	0.00
ENSRNOG00000052446_AABR07049320.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052178_AABR07019437.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058820_Olr1768	1.00	0.00	0.00	1.00	0.00
ENSRNOG00000057708_AABR07059875.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056724_AABR07047522.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040595_SNORD79	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060012_Metazoa_SRP	0.00	0.00	0.00	1.02	0.00
ENSRNOG00000056592_LOC102551357	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056164_AC135822.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053268_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008428_Drd2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016973_Tmem242	724.00	802.00	861.00	671.00	815.00
ENSRNOG00000047073_AABR07057353.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020481_Pafah1b3	227.00	182.00	232.00	178.00	274.00
ENSRNOG00000061770_AABR07052508.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055017_7SK	0.00	2.00	0.00	1.00	0.00
ENSRNOG00000007478_Cry2	233.00	146.00	244.00	243.00	180.00
ENSRNOG00000023320_Tspan1	1572.00	20149.00	16226.00	20104.00	112.00
ENSRNOG00000011202_Chrna4	1.00	10.00	0.00	10.00	0.00
ENSRNOG00000062117_AABR07068887.1	3.00	0.00	0.00	3.00	2.00
ENSRNOG00000051223_AABR07038703.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029172_LOC100361944	0.00	0.00	0.00	4.06	0.00
ENSRNOG00000018282_Gda	38.00	11.00	11.00	14.00	81.00
ENSRNOG00000017787_Ripk1	494.00	282.00	875.00	647.00	492.00
ENSRNOG00000029763_AABR07033236.1	0.46	0.00	0.00	3.13	0.00
ENSRNOG00000017399_Acrbp	6.00	259.00	821.00	639.00	9.00
ENSRNOG00000020801_Cyp2b15	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061735_AC141172.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010771_Pkd1	99.00	7.00	144.00	136.00	126.00
ENSRNOG00000051384_AABR07002337.1	3.00	0.00	0.00	8.00	1.00
ENSRNOG00000058680_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059610_AC129460.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047799_Gnb5	253.00	65.00	417.00	339.00	189.00
ENSRNOG00000053560_Rhou	0.00	3.00	1.00	1.00	0.00
