gene_id	C2-cTAL30-1.genes.results	U2-CCD30-2.genes.results	U4-CCD30-1.genes.results	C1-CCD30-1.genes.results	U1-cTAL30-1.genes.results
ENSRNOG00000000838_Lta	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051948_Hcfc1	2.01	0.73	2.65	3.79	2.30
ENSRNOG00000016848_Fzd4	5.39	6.19	25.01	29.79	3.74
ENSRNOG00000050437_Bod1l1	1.58	1.19	2.33	2.60	1.88
ENSRNOG00000007202_Sema3d	0.72	0.00	0.15	1.43	1.83
ENSRNOG00000033556_Spen	0.45	0.29	0.61	1.45	0.53
ENSRNOG00000018122_Tspan17	0.24	0.00	0.90	0.55	0.66
ENSRNOG00000054683_AABR07024307.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058233_AABR07065343.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007112_Pcsk1n	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015188_AABR07053681.1	2.31	0.52	0.63	1.02	1.53
ENSRNOG00000055564_RGD1564664	0.78	0.38	0.20	0.47	0.74
ENSRNOG00000047973_Olr1275	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015269_Atf7	2.99	0.19	2.58	2.99	2.70
ENSRNOG00000012209_Cdadc1	53.15	32.33	51.64	47.03	54.36
ENSRNOG00000057336_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061523_AABR07072916.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014031_Esco1	10.09	6.73	16.43	11.65	12.35
ENSRNOG00000059657_AABR07030184.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050906_AABR07028480.14	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017117_Ybx2	0.73	0.64	0.40	0.92	0.78
ENSRNOG00000021366_Tas2r116	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056823_AABR07032816.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053315_AC120486.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004377_Lpin1	3.85	0.46	9.16	8.98	4.24
ENSRNOG00000021016_Ntn5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022929_Mtmr12	1.21	0.18	3.24	3.03	1.42
ENSRNOG00000055537_AABR07065814.6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053339_AABR07062512.1	1.80	3.08	15.96	20.48	1.35
ENSRNOG00000020434_Ascl2	0.00	0.00	0.17	0.20	0.08
ENSRNOG00000060203_AABR07065531.28	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025140_Zfat	0.80	7.16	20.13	19.15	0.52
ENSRNOG00000045801_Abo2	0.00	0.00	0.09	0.00	0.00
ENSRNOG00000005614_Txn2	440.17	475.67	413.07	429.60	370.99
ENSRNOG00000011859_Eif5a2	2.66	1.16	1.98	2.77	2.11
ENSRNOG00000026994_Afg3l1	22.27	1.56	25.44	28.01	18.04
ENSRNOG00000031397_Stk32b	24.03	1.05	9.82	5.31	27.18
ENSRNOG00000023528_Plaat5	0.00	0.00	0.00	0.11	0.04
ENSRNOG00000002168_Dspp	0.02	0.00	0.00	0.02	0.00
ENSRNOG00000047621_AABR07071742.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027183_Zfyve9	1.03	0.55	1.40	1.85	0.85
ENSRNOG00000020039_Slc5a2	2.56	0.35	1.60	4.33	127.69
ENSRNOG00000059525_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056718_AABR07072593.1	0.76	0.20	0.96	1.56	0.63
ENSRNOG00000059253_AABR07041632.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016910_Ralgps1	2.11	0.92	2.52	2.57	1.93
ENSRNOG00000009199_Accs	6.59	1.59	4.53	5.81	6.49
ENSRNOG00000060981_AC115473.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011498_Psip1	3.39	5.74	5.58	6.51	3.36
ENSRNOG00000053611	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051649_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057982_Mir3585	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057600_AABR07051325.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055387_AABR07002788.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038432_Sh2d1b2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013510_Tmem60	36.37	59.72	46.47	52.52	32.16
ENSRNOG00000061528_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007066_Htr5a	0.00	0.25	0.00	0.04	0.00
ENSRNOG00000048077_AABR07035541.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007552_Arhgap36	0.04	0.00	0.00	0.00	0.00
ENSRNOG00000026302_Lrrn4cl	0.40	0.35	0.02	0.60	0.39
ENSRNOG00000017589_Gnat1	0.03	0.00	0.06	0.17	0.03
ENSRNOG00000050090_Slc6a17	0.96	2.54	13.50	13.34	1.01
ENSRNOG00000026177_Mgam	3.92	0.61	0.20	1.02	6.01
ENSRNOG00000031778_Mef2d	0.92	0.02	0.56	0.80	0.46
ENSRNOG00000049171_Pspn	0.00	0.00	0.00	0.39	0.00
ENSRNOG00000022411_RGD1561958	0.12	0.00	0.06	0.19	0.56
ENSRNOG00000013223_Fah	52.31	7.69	8.47	17.76	50.93
ENSRNOG00000010549_Tspo	515.04	774.67	793.48	747.24	413.55
ENSRNOG00000036667_Hexd	12.39	4.62	6.08	8.78	16.78
ENSRNOG00000000138_Glis1	0.00	0.00	0.09	0.00	0.07
ENSRNOG00000037025_Smgc	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017066_Zfp384	2.16	2.64	9.23	13.11	2.21
ENSRNOG00000051364_LOC102547954	3.74	6.05	3.86	1.67	2.26
ENSRNOG00000046799_Phb	255.76	124.21	182.57	193.74	219.77
ENSRNOG00000028708_Ntsr1	0.00	0.01	0.00	0.04	0.10
ENSRNOG00000007516_Smtnl1	0.12	0.00	0.36	1.00	0.00
ENSRNOG00000035467_Mir23b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021891_Zdhhc8	0.77	0.23	0.74	1.18	0.38
ENSRNOG00000000440_Pbx2	1.54	0.93	2.16	2.61	1.71
ENSRNOG00000033444_F10	0.08	0.00	0.00	0.24	0.03
ENSRNOG00000054748_AABR07060726.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055132_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054009_AABR07029801.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042696_Micos10	795.80	1191.89	889.36	900.95	731.16
ENSRNOG00000031304_Mcpt1l3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011278_Stk3	19.96	4.50	26.09	18.81	17.32
ENSRNOG00000035171_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056606_AABR07019387.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030364_AABR07031666.1	3.88	1.08	2.72	1.55	0.77
ENSRNOG00000010301_Eif4e3	0.68	0.52	0.66	1.41	0.22
ENSRNOG00000014039_Sucnr1	0.00	0.06	0.00	0.10	0.00
ENSRNOG00000052598_AC119462.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011669_Gstcd	1.09	2.78	5.66	4.58	0.41
ENSRNOG00000010438_Cpt1b	43.95	0.42	1.78	3.70	42.93
ENSRNOG00000051457_LOC685463	0.00	0.00	0.00	0.11	0.00
ENSRNOG00000057947_AABR07017046.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052972_Olr305	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011678_Wbp4	8.63	11.19	12.98	14.04	6.75
ENSRNOG00000035593_Mir124-3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059847_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057925	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053486_AC117925.2	0.00	1.69	0.00	0.00	0.00
ENSRNOG00000052431_AC130862.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030042_Olr39	0.82	1.40	0.00	0.66	0.00
ENSRNOG00000047077_LOC681341	0.14	0.00	0.00	0.12	0.17
ENSRNOG00000029289_Olr1435	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020486_Bcl2l12	3.75	3.51	5.66	6.31	3.81
ENSRNOG00000014340_Pdcd7	1.65	2.73	3.67	5.25	2.93
ENSRNOG00000012865_Parp3	16.84	0.23	7.52	6.52	12.25
ENSRNOG00000061193_AABR07029863.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061291_AABR07031328.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013407_Slc5a11	0.59	0.07	0.13	0.60	5.63
ENSRNOG00000009300_LOC103690017	12.38	7.40	9.09	10.35	12.13
ENSRNOG00000046322_LOC100360049	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042741_Adgb	0.07	0.02	0.00	0.07	0.00
ENSRNOG00000054170_AABR07035503.1	0.00	0.00	0.00	0.87	0.00
ENSRNOG00000000490_Rps10	77.83	170.84	76.29	92.89	66.37
ENSRNOG00000015719_Egr4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027061_Nxpe5l1	0.57	0.77	0.00	0.87	0.04
ENSRNOG00000058133_Ppm1n	0.00	0.00	0.07	0.08	0.00
ENSRNOG00000055333_AABR07003040.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036410_AABR07056346.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018338_Vwa1	6.75	0.08	0.83	0.90	2.82
ENSRNOG00000020813_Ltbp3	1.33	1.35	2.99	3.66	0.76
ENSRNOG00000048739_Olr447	0.39	0.00	0.27	0.51	0.00
ENSRNOG00000023892_Lce1f	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057093_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013554_Treml2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054079_SNORD36	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058083_Metazoa_SRP	261.38	146.05	0.00	353.14	239.68
ENSRNOG00000026056_Ccnb1ip1	0.18	0.03	0.00	0.14	0.00
ENSRNOG00000019383_Tef	14.02	0.47	2.81	2.44	6.52
ENSRNOG00000051492_SNORA74	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025512_Mettl17	7.56	4.75	7.66	7.47	6.30
ENSRNOG00000049731_AC094643.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000039284_Haus4	25.17	17.45	22.36	32.22	18.16
ENSRNOG00000043374_RGD1566099	25.38	40.59	18.30	21.44	13.27
ENSRNOG00000009582_Rpe65	0.00	0.02	0.24	0.14	0.33
ENSRNOG00000045865_Olr602	0.00	0.00	0.00	0.10	0.00
ENSRNOG00000014192_Naa30	2.72	3.92	2.80	3.87	2.83
ENSRNOG00000057923	0.00	9.05	0.00	0.00	0.00
ENSRNOG00000034790_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038372_Ndufs2	554.89	172.69	427.74	459.98	528.70
ENSRNOG00000017493_Pias2	4.29	3.59	19.52	27.31	3.54
ENSRNOG00000037908_Prg3	0.00	0.00	0.00	0.09	0.00
ENSRNOG00000055184_AABR07052263.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054755_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011383_Ndufs4	257.64	323.22	213.03	217.60	244.17
ENSRNOG00000052593_AC130391.2	0.00	0.00	0.00	66.38	0.00
ENSRNOG00000015318_Heyl	2.07	0.17	7.19	2.76	3.25
ENSRNOG00000058453_AABR07035503.2	0.09	0.00	0.00	0.39	0.00
ENSRNOG00000016976_Clcn7	5.72	0.05	5.79	3.64	6.09
ENSRNOG00000009052_Igf2bp3	0.17	0.00	0.16	0.11	0.08
ENSRNOG00000018650_Ap3m2	4.29	2.57	8.62	10.96	3.63
ENSRNOG00000053306_Washc1	10.95	3.29	13.27	13.87	12.37
ENSRNOG00000037712_Mfsd6l	0.10	0.27	2.07	1.46	0.33
ENSRNOG00000009951_Aif1l	491.33	213.65	1265.40	844.70	337.05
ENSRNOG00000061897_AABR07033579.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055897_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032447_Zfp641	2.77	0.07	5.77	4.28	1.17
ENSRNOG00000058379_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057383_U1	0.00	14.93	0.00	0.00	0.00
ENSRNOG00000048005_Olr338	0.00	0.00	0.00	0.10	0.00
ENSRNOG00000046739_Mir3564	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012573_Dlgap2	0.00	0.00	0.00	0.00	0.05
ENSRNOG00000029677_AY172581.6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049362_AABR07044014.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003472_Atp11c	1.68	0.05	0.95	1.00	1.80
ENSRNOG00000055189_AABR07010763.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051736_AABR07014552.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030478_AY172581.9	1887.27	8112.20	759.59	3831.78	3286.77
ENSRNOG00000048779_AABR07054329.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033244_AABR07069969.1	0.00	0.40	0.00	0.07	0.00
ENSRNOG00000054869_AABR07010155.1	0.00	0.00	0.00	0.00	0.51
ENSRNOG00000015149_Nrg4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016776_Extl1	0.87	0.00	0.06	0.10	0.93
ENSRNOG00000054761_AABR07013550.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057274_AABR07026975.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060053_AABR07010710.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049918_Lrg1	0.00	0.12	0.26	0.73	0.38
ENSRNOG00000003743_Dars	100.75	21.18	73.93	52.78	75.39
ENSRNOG00000020442_Ubl5	156.53	430.45	294.78	264.40	153.39
ENSRNOG00000061177_AABR07050344.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041530_AABR07065532.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000039207_Ccdc71l	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021781_Camk1	29.44	17.47	55.13	54.23	25.28
ENSRNOG00000002181_Helq	1.73	0.59	2.95	2.95	1.28
ENSRNOG00000058152	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002141_Cd200	38.48	3.54	3.33	5.43	47.78
ENSRNOG00000061514_AABR07028795.1	0.00	0.00	0.00	0.00	5.92
ENSRNOG00000015389_Stag1	4.83	2.05	4.76	3.98	5.57
ENSRNOG00000010434_Dync1li1	8.08	2.82	10.20	9.07	6.53
ENSRNOG00000058394_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042347_AABR07001896.1	4.88	1.46	7.52	4.41	3.87
ENSRNOG00000013753_Tssk5	0.00	0.00	0.00	0.11	0.00
ENSRNOG00000010149_Cmc1	50.51	58.76	87.98	82.87	56.02
ENSRNOG00000056597_AABR07003310.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053255_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028444_AABR07006258.1	1.27	0.00	1.87	3.09	0.86
ENSRNOG00000061039_Prpf31	3.87	0.37	3.95	4.21	2.11
ENSRNOG00000029582_Lrch2	0.12	0.00	0.08	0.03	0.07
ENSRNOG00000004107_Rpl23	379.91	558.13	375.50	310.23	380.64
ENSRNOG00000051411_AC107597.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026176_Efcab12	0.00	0.05	0.51	0.15	0.09
ENSRNOG00000061086_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056697_Kcnab1	0.32	0.08	1.89	1.39	0.18
ENSRNOG00000047893_AABR07055288.1	0.11	0.00	0.20	0.92	0.27
ENSRNOG00000030866_AABR07048435.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001273_Psmg3	93.82	77.08	52.96	50.69	50.47
ENSRNOG00000053840_AC103535.1	0.00	0.38	0.05	0.12	0.00
ENSRNOG00000031110_Olr53	0.10	0.00	0.00	0.00	0.00
ENSRNOG00000015591_Cndp2	95.70	8.23	46.38	52.66	103.06
ENSRNOG00000058362_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016366_Colec12	0.30	0.00	0.27	0.59	2.51
ENSRNOG00000007916_Ptk2	9.23	1.26	16.19	14.87	8.82
ENSRNOG00000045575_AABR07042863.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057105_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005998_Smoc1	0.00	0.00	0.00	0.05	0.04
ENSRNOG00000004294_Ascl1	0.05	0.00	0.00	0.00	0.08
ENSRNOG00000058620_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019653_Csrnp2	0.43	0.51	0.95	0.94	0.52
ENSRNOG00000024420_Eme1	0.88	0.10	0.41	1.15	0.30
ENSRNOG00000061753_Olr493	0.00	0.00	0.00	0.05	0.00
ENSRNOG00000007510_Bbs12	3.18	0.99	2.42	2.13	2.32
ENSRNOG00000013496_Crisp3	0.00	0.07	0.00	0.00	0.00
ENSRNOG00000024889_Snip1	0.00	0.00	0.00	6.87	0.00
ENSRNOG00000057106_AC128440.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046629_AABR07048419.2	1.99	0.26	1.23	1.08	2.37
ENSRNOG00000012083_St6galnac2	21.44	30.04	126.88	116.39	24.17
ENSRNOG00000023397_LOC100911104	0.00	0.00	0.00	2.72	5.69
ENSRNOG00000010777_Tox	3.23	0.01	0.39	0.64	1.60
ENSRNOG00000057015_7SK	0.00	1.40	0.00	0.00	0.00
ENSRNOG00000019004_Mt4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033316_Foxo4	0.08	0.12	0.14	0.00	0.09
ENSRNOG00000053287_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053092_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001103_AABR07035437.1	2.45	0.23	3.99	2.79	0.97
ENSRNOG00000056222_AABR07021636.1	0.18	0.00	0.00	0.00	0.00
ENSRNOG00000052275_H2az2	32.22	59.46	59.35	64.83	25.59
ENSRNOG00000061662_SNORA73	0.00	0.00	16.56	0.00	0.00
ENSRNOG00000029612_Olr126	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055673_Gpr52	0.21	0.00	0.00	0.07	0.00
ENSRNOG00000017444_Nrsn1	0.30	0.00	0.18	0.42	0.00
ENSRNOG00000052927_AABR07005977.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047890_Lrrc23	0.05	0.00	0.13	0.15	0.00
ENSRNOG00000051298_AC141377.3	0.00	0.15	0.44	0.70	0.00
ENSRNOG00000025157_AABR07008904.1	0.55	1.18	1.01	2.37	1.06
ENSRNOG00000035591_Mir126a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042980_Adam19	0.12	0.30	0.45	1.28	0.15
ENSRNOG00000053011_AABR07059239.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028521_Plekhm1	3.57	0.47	4.71	3.85	4.58
ENSRNOG00000020202_Asrgl1	69.71	28.69	50.07	46.44	47.84
ENSRNOG00000016410_Prelid1	110.80	184.02	187.94	225.86	90.44
ENSRNOG00000001032_Ccz1b	28.53	16.90	41.97	37.55	20.27
ENSRNOG00000020098_Lypd4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054326	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060670_AABR07057385.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060168_Prkx	7.24	4.03	17.63	11.67	6.77
ENSRNOG00000018873_Fam168a	3.15	1.06	1.86	1.78	3.34
ENSRNOG00000044615_Mir1949	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015733_Myl12b	247.66	196.92	391.81	410.21	230.76
ENSRNOG00000000237_RGD1310429	11.30	0.05	6.03	4.50	7.84
ENSRNOG00000029134_Adgrl1	0.26	0.13	0.08	0.23	0.51
ENSRNOG00000007649_Dnm2	19.78	5.14	37.68	28.75	16.21
ENSRNOG00000020087_Zfp90	4.85	3.04	9.55	6.34	5.03
ENSRNOG00000001217_Lrrc3	0.20	0.19	0.62	0.91	0.64
ENSRNOG00000058964_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016021_Lims2	6.28	0.54	1.23	3.75	18.49
ENSRNOG00000057991_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058759_AABR07024737.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015168_LOC365238	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052066_AABR07018269.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007558_Defb36	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003781_Atp10b	1.19	0.52	1.08	1.28	0.54
ENSRNOG00000035608_Mir26b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037305_LOC688828	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011624_Kcnq2	0.00	0.00	0.06	0.05	0.00
ENSRNOG00000053465_AABR07028186.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016896_Rpl3	363.18	258.12	329.36	308.63	371.92
ENSRNOG00000008226_Zbtb8os	38.77	60.61	46.94	46.38	33.64
ENSRNOG00000055522	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046359_LOC103693054	0.00	0.00	0.00	0.07	0.00
ENSRNOG00000062187_AABR07003500.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028324_AABR07003504.1	0.74	0.06	0.00	0.48	0.00
ENSRNOG00000011459_Rhbdf2	2.43	0.18	4.45	3.75	2.15
ENSRNOG00000030682_Calhm1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005264_Sav1	4.10	10.79	6.49	6.89	4.57
ENSRNOG00000060182_AC123083.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062145_AC243284.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031590_AABR07048308.2	0.00	0.16	0.00	0.00	0.00
ENSRNOG00000036604_Ifit2	0.40	1.70	6.75	0.43	2.22
ENSRNOG00000062035_AC115202.3	0.00	0.00	0.00	0.16	0.00
ENSRNOG00000034007_Nr3c2	9.86	1.00	31.92	24.30	8.30
ENSRNOG00000036672_Sectm1a	0.42	0.38	0.42	0.20	4.03
ENSRNOG00000059004_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027990_Crip1	11.94	15.95	18.95	20.94	21.44
ENSRNOG00000013201_Tex264	112.25	68.13	79.29	91.12	105.24
ENSRNOG00000000441_Gpsm3	3.76	1.49	2.52	2.85	2.89
ENSRNOG00000010903_Crb1	0.05	0.08	0.01	0.03	0.49
ENSRNOG00000047557_Rpl35al1	178.79	430.17	206.90	177.05	149.20
ENSRNOG00000026316_Wdr43	10.27	2.96	10.57	8.70	7.37
ENSRNOG00000056865_AABR07060632.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004958_Slc22a22	5.36	0.26	0.31	3.19	8.49
ENSRNOG00000061130_Krtap2-4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051715_AABR07032385.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003515_Ephx1	118.78	38.86	147.71	113.78	140.90
ENSRNOG00000046336_AC128721.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061985_AABR07041237.1	0.64	0.30	0.08	0.38	0.00
ENSRNOG00000033256_LOC691141	0.37	0.74	0.28	0.19	1.06
ENSRNOG00000008674_Prdm11	0.12	0.13	0.01	0.11	0.08
ENSRNOG00000035471_Mir124-1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042245_Dcaf7	12.23	3.94	18.34	13.57	8.85
ENSRNOG00000058814_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005565_Traf3ip3	0.70	0.12	0.37	0.26	0.82
ENSRNOG00000052077_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050009_Olr527	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026573_Ophn1	11.50	0.47	4.23	3.86	10.14
ENSRNOG00000054564_SNORA73	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000613_Tfam	67.58	37.64	63.86	66.43	51.84
ENSRNOG00000015058_Gucy2e	0.00	0.00	0.00	0.02	0.00
ENSRNOG00000043413_AABR07031158.1	0.00	0.00	0.00	0.07	0.00
ENSRNOG00000029868_LOC680288	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002208_Shroom3	1.88	0.42	2.24	3.35	1.22
ENSRNOG00000052335_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027295_Aph1b	110.57	163.05	163.63	165.13	96.78
ENSRNOG00000006483_Heatr5a	1.50	0.37	1.86	1.33	2.42
ENSRNOG00000047903_Slco6d1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005406_Clint1	20.42	12.22	21.87	37.14	21.47
ENSRNOG00000007100_Ccdc136	0.28	0.14	0.20	0.30	0.00
ENSRNOG00000023541_Ahctf1	1.94	1.17	2.01	2.92	1.79
ENSRNOG00000015685_Mfsd3	5.81	3.00	4.73	5.58	7.19
ENSRNOG00000026039_Tspan32	0.00	0.00	0.17	0.00	0.00
ENSRNOG00000053675_Dhh	0.14	0.00	0.00	0.09	0.00
ENSRNOG00000054951_AABR07058000.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046072_Olr1392	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009935_Xpo1	7.14	3.92	21.94	14.30	8.13
ENSRNOG00000046896_AABR07064392.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037227_Yes1	5.52	2.78	31.68	22.41	4.06
ENSRNOG00000054617_AC107597.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054509_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050077_AABR07030854.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033496_Igdcc4	0.00	0.00	0.00	0.00	0.01
ENSRNOG00000055411_AC128836.1	1.54	1.58	0.98	1.55	2.36
ENSRNOG00000036700_Fscn2	0.09	0.20	0.28	0.64	0.00
ENSRNOG00000024182_LOC680913	0.00	0.42	0.00	0.05	0.00
ENSRNOG00000059260_AABR07053509.2	0.00	0.00	0.01	0.01	0.00
ENSRNOG00000052350_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031671_Rasgef1a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018489_Olr1653	0.10	0.00	0.00	0.10	0.00
ENSRNOG00000024410_Blvrb	41.01	40.38	39.42	35.79	26.49
ENSRNOG00000016758_Loxl2	0.43	0.06	0.19	0.62	6.11
ENSRNOG00000002734_AABR07042077.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016826_Pla2g2d	0.00	0.00	0.00	0.00	0.03
ENSRNOG00000055782_LOC102552009	0.32	0.00	0.00	0.16	0.00
ENSRNOG00000051974_Mir291a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057040_Spns2	0.24	0.58	1.00	0.60	0.49
ENSRNOG00000004719_Pp2d1	8.95	6.56	9.03	7.68	10.49
ENSRNOG00000047737_Rpl7a	141.98	166.68	122.20	128.45	158.51
ENSRNOG00000047326_AABR07057443.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016791_Chka	2.65	3.62	2.97	5.67	2.81
ENSRNOG00000052625_U6	0.00	0.00	0.00	0.00	0.00
