WaveLength	#38-1_T	#38-1_C	#38-10_T	#38-10_C	#38-11_T	#38-11_C	#38-12_T	#38-12_C	#38-13_T	#38-13_C	#38-14_T	#38-14_C	#38-15_T	#38-15_C	#38-16_T	#38-16_C	#38-17_T	#38-17_C	#38-18_T	#38-18_C	#38-19_T	#38-19_C	#38-2_T	#38-2_C	#38-20_T	#38-20_C	#38-21_T	#38-21_C	#38-22_T	#38-22_C	#38-23_T	#38-23_C	#38-24_T	#38-24_C	#38-25_T	#38-25_C	#38-26_T	#38-26_C	#38-27_T	#38-27_C	#38-28_T	#38-28_C	#38-29_T	#38-29_C	#38-3_T	#38-3_C	#38-30_T	#38-30_C	#38-4_T	#38-4_C	#38-5_T	#38-5_C	#38-6_T	#38-6_C	#38-7_T	#38-7_C	#38-8_T	#38-8_C	#38-9_T	#38-9_C
849.808000	182.055483	140.687799	181.750014	183.839071	221.748801	196.964876	282.752812	338.626989	199.169663	259.870480	298.003232	315.091895	213.767288	188.907895	174.325008	211.451970	203.759412	192.568142	217.316586	209.503126	193.426820	151.130656	177.595454	167.804958	300.136110	263.838688	309.679230	318.212542	333.811004	641.052912	340.807600	403.343112	526.797135	634.168156	494.942549	489.879045	244.486896	251.034949	382.655852	373.945650	259.379474	309.716318	273.347231	273.347231	235.694868	196.357180	288.927403	288.927403	188.209589	169.371319	314.989119	311.097744	231.336510	222.749442	191.989513	299.964917	193.292004	148.741004	222.108996	230.976962
850.940000	168.381706	127.038659	170.134991	174.986803	210.842480	184.926038	270.897859	324.538710	187.987573	250.945564	289.241363	302.368243	201.971558	180.349520	166.627777	201.902177	191.821145	180.995405	204.543064	197.354278	183.097030	143.683462	163.520122	154.572632	289.012691	255.843923	272.299183	289.719310	308.311726	550.287087	297.400003	366.074697	492.962757	588.938856	464.009450	468.142296	230.161381	233.990428	366.488918	358.569987	233.040453	278.547231	245.804118	245.804118	222.703304	187.029142	245.291407	245.291407	174.227985	157.648318	300.783809	293.873191	218.231567	210.986255	182.041824	284.172742	180.721915	136.811265	213.819868	223.187640
852.072000	153.655280	113.357990	157.644381	165.561101	199.059677	171.918989	258.466382	308.681147	176.272691	241.440790	279.881090	288.828832	189.498514	171.276421	158.688289	192.151859	179.003130	169.479060	190.711406	184.275774	171.691271	135.555142	148.420571	140.380490	276.941019	247.296535	237.458965	260.899617	281.294292	469.981636	257.461286	329.326134	457.465591	539.904769	431.570808	445.705204	214.050656	215.776008	349.493377	342.383682	207.489012	247.941335	219.037845	219.037845	208.071134	176.862437	207.858484	207.858484	159.683291	145.189658	284.317964	275.687950	203.319324	198.636781	171.397751	267.275456	167.205859	124.896602	204.820517	215.473458
853.204000	138.278663	100.334918	144.538402	155.785405	186.513102	158.305232	245.563323	296.550702	164.137342	231.508139	269.984094	274.694342	176.593444	161.756531	150.627348	182.237836	165.591837	156.887085	176.163697	170.538670	161.321074	127.066730	132.692260	125.615574	264.273519	238.712883	207.666467	232.521539	253.255695	407.307861	223.903761	293.913766	420.831491	486.924019	398.024051	422.681738	196.242831	196.841408	331.815990	325.533275	184.074436	219.162366	194.278057	194.278057	192.480603	166.134016	181.343603	181.343603	144.999346	132.369620	265.137645	256.871142	188.688438	185.966588	160.268010	249.656106	153.113478	113.652641	195.317126	208.507788
854.336000	122.561387	88.097225	131.046505	145.679083	172.978156	144.307223	232.299511	284.427640	151.752776	221.159172	259.579838	260.048727	163.405188	152.028142	142.540193	172.178813	151.810799	145.728759	161.177190	156.327860	151.988221	118.297945	116.641931	110.576028	251.076692	229.091329	182.539149	204.923460	224.723167	360.310804	198.356470	260.153425	383.579669	431.282217	363.889737	398.989557	177.179826	177.456992	313.651422	308.222394	162.790164	192.288563	172.966803	172.966803	176.785436	154.908223	164.072991	164.072991	130.292148	119.266551	250.594571	237.622419	174.280491	173.063199	148.898678	231.557275	138.625612	103.099807	185.412953	198.300892
855.468000	106.870043	76.573337	117.446854	133.950875	160.640288	130.189509	218.825037	270.150027	139.354648	210.392848	248.636289	244.965417	150.116795	142.393417	134.674798	161.929997	137.912126	133.938855	146.086554	142.142358	143.185716	109.334260	100.685366	95.617810	237.396137	218.737616	161.748501	178.806090	196.345023	325.774655	176.264199	228.021389	346.417537	374.822955	329.864707	375.401357	157.536117	158.342053	295.225147	290.726315	144.005413	168.464863	151.151511	151.151511	162.448075	143.565821	153.665860	153.665860	117.024883	106.270421	230.826357	218.193803	159.672443	160.042882	137.564955	213.252632	124.150099	93.363787	175.216577	189.273490
856.600000	91.291719	65.645315	103.841577	121.830333	150.517324	116.013097	205.220898	246.947672	127.044016	199.225585	237.206409	229.481256	136.759277	133.402059	126.844459	151.515738	123.974990	116.808578	130.992802	128.431737	126.480781	100.157396	84.951296	80.833319	223.221935	209.011218	143.152518	153.744229	168.333822	298.479804	154.535223	197.836877	309.589722	318.555556	296.239248	353.149972	137.696532	140.112653	276.698639	273.179117	126.213769	145.400287	133.604140	133.604140	145.030217	132.685355	147.551025	147.551025	103.957361	93.977234	204.477558	198.659690	144.835091	146.919135	126.397460	194.843707	110.032772	83.879508	164.761015	180.549058
857.732000	75.875628	55.179652	90.323372	109.578593	139.734670	101.830817	191.579444	222.619908	114.930594	187.689604	225.301364	213.624271	123.361175	125.034781	117.210811	140.985902	110.062660	98.038404	115.980327	114.815979	108.890448	90.756755	69.482845	66.297735	208.526361	197.906021	125.641222	129.272863	140.916196	275.574460	135.721729	169.902343	273.393953	263.580893	263.310057	332.688795	118.119068	122.817386	258.175455	255.727200	108.840876	121.821800	112.712134	112.712134	124.508881	122.787533	141.869309	141.869309	91.156222	83.290197	177.128369	179.087383	129.763232	133.707328	115.457965	176.392898	95.040348	74.319311	154.053790	169.391805
858.864000	61.151630	45.330796	77.250008	97.491937	122.114260	88.024036	178.057040	207.006136	103.239956	175.811022	212.950745	197.560947	110.186097	113.539810	109.782947	130.339979	96.526320	87.122201	101.484453	102.466134	99.385989	81.359703	54.810680	52.485250	193.492005	183.353842	108.672622	105.679442	114.851223	254.980551	119.774876	144.167232	238.591125	211.471789	231.783154	306.542910	99.331885	106.090981	239.942695	238.632040	91.803032	100.099993	99.053716	99.053716	107.533371	110.122993	138.720195	138.720195	78.584617	70.057316	164.987739	159.835710	114.846672	120.617810	105.114855	158.329511	82.569480	65.154049	143.290217	154.868118
859.996000	47.606845	36.339414	64.965012	85.796882	102.052508	74.985350	164.818583	194.261202	92.187657	163.702674	200.194089	181.484244	97.518116	105.395417	102.298944	119.615085	83.709681	76.160154	87.920249	88.144166	87.134666	72.205569	41.427328	39.852438	178.383510	167.236073	93.807940	84.487172	90.849792	237.014908	101.813384	120.568087	205.965351	163.450057	202.332815	286.638980	81.722526	87.332533	222.256433	222.147880	76.728350	83.467456	83.479204	83.479204	96.161160	100.617347	132.970434	132.970434	67.598375	59.943652	148.946662	141.270264	100.580461	107.896549	95.666548	141.070429	68.776671	56.708072	132.672193	142.119818
861.128000	35.723005	28.373891	53.846457	74.843651	92.504155	63.116550	152.037054	182.118791	82.025151	151.380718	187.051295	165.531174	85.600447	96.288324	89.826253	108.749212	71.976803	67.282824	75.756229	78.106296	73.863664	63.511344	29.844172	28.893729	163.351428	155.477587	80.282176	66.299900	69.744841	217.945649	86.514686	98.998290	176.345914	121.458445	175.760244	263.711890	65.949529	75.180134	205.411986	206.539220	63.582982	70.119193	65.063163	65.063163	79.340575	89.830800	129.882365	129.882365	58.148309	49.638915	135.022773	123.743866	87.335378	95.733129	87.517583	125.058817	59.085904	49.176986	122.380320	130.748585
862.260000	26.041429	21.482137	44.260095	64.971700	82.896029	52.793391	139.877744	162.428155	72.992736	138.892069	173.508343	149.848094	74.685889	83.472651	76.845385	97.715537	61.682088	56.034558	65.435842	69.541575	60.342576	55.488588	20.612522	20.100091	148.568855	144.121666	67.543441	51.226428	52.326113	193.306094	74.509259	79.229107	150.580257	87.316092	152.832619	237.346711	52.634725	64.232753	189.648711	192.082709	52.226618	55.897743	54.541047	54.541047	72.034384	78.867146	118.121690	118.121690	46.861921	40.231287	116.649375	107.589465	75.493025	84.331838	81.038442	110.686927	48.873880	41.873578	112.584281	122.578611
863.392000	18.432148	15.662343	36.133245	56.140092	74.798163	43.945122	128.364500	143.816933	65.422753	126.344509	159.702751	134.530335	64.766452	73.443029	68.828443	86.659334	52.759632	49.700864	56.852453	56.149548	52.725952	48.134139	13.595391	13.353568	134.107293	133.396425	53.833444	37.765402	38.411687	162.477750	62.135012	61.449476	128.495601	60.541197	133.390766	210.273922	41.633914	46.826700	175.003899	178.759376	41.066249	38.699105	40.273188	40.273188	65.047974	67.610147	94.448259	94.448259	29.982540	30.535157	105.236598	92.812031	65.006347	73.703970	76.486370	97.922084	36.331496	35.160189	103.302548	113.308253
864.524000	12.550154	10.918747	29.254017	48.200258	65.281477	36.373961	118.000686	125.521038	58.596334	113.810954	145.791314	119.636221	55.731708	61.954135	61.532157	75.754259	45.011876	42.110790	49.740841	47.694693	46.244271	41.369937	8.411906	8.331870	119.976769	117.699742	40.942595	26.691592	27.491093	130.022286	48.049846	46.066458	109.687651	40.013946	117.046716	184.632142	32.596412	36.391500	161.413832	166.554827	31.207051	27.861987	32.339754	32.339754	68.333342	57.717101	73.200802	73.200802	15.100890	22.935000	90.763858	79.296740	55.692712	63.807477	73.236078	86.558151	28.188054	29.083026	94.483975	103.168066
865.656000	8.202900	7.168718	23.510056	41.102260	58.402539	29.982597	108.032646	111.746305	52.393561	101.505264	131.946882	105.326967	47.581292	53.010433	54.802050	65.193650	38.334581	36.637362	43.920595	41.359211	40.796225	35.209794	4.872314	4.831981	106.342385	107.392247	29.250623	17.833587	19.210576	97.733193	35.400676	33.041343	93.895605	24.902797	103.518639	163.346142	25.272096	29.164413	148.912694	155.360799	22.732585	19.992613	27.804233	27.804233	59.855481	49.990681	56.055542	56.055542	12.558120	17.923101	78.592812	67.056139	47.464192	54.708073	70.438094	76.559481	22.009293	23.680427	86.149309	92.652882
866.788000	5.096420	4.367744	18.728374	34.717107	51.138265	24.604302	98.377751	101.899050	46.774383	89.623158	118.363217	91.739110	40.274201	47.532027	45.179202	55.209293	32.570495	31.427251	39.359086	37.311367	34.754525	29.711717	2.756519	2.657322	93.333697	94.213347	19.281857	11.243057	13.095999	68.534858	24.799089	23.138757	80.785935	14.933592	92.485949	148.602035	19.288632	25.694208	137.448998	145.138513	15.745792	15.730950	23.762746	23.762746	53.804456	44.976377	45.197461	45.197461	11.103882	15.614144	66.888857	56.068035	40.201330	46.463527	68.690907	67.801513	18.076593	18.987245	78.295701	82.889234
867.920000	3.153942	2.635180	14.807305	28.968276	45.121815	20.129445	89.054924	91.896992	42.251172	78.189084	105.115904	78.877300	33.716505	42.380467	39.459756	45.853653	27.625810	26.745759	35.493652	33.905765	28.683759	24.795244	1.641903	1.547428	80.928837	82.573257	11.538184	6.498085	9.166941	43.620428	16.117085	15.014867	70.577932	8.026662	84.456948	133.899754	14.503383	22.797745	127.006283	136.211985	10.705634	11.759709	20.745192	20.745192	49.841190	40.286597	32.199302	32.199302	10.527429	13.747742	56.080409	46.236316	33.831359	38.998581	67.660553	60.163888	14.668714	15.206116	70.895012	73.597887
869.052000	2.125428	1.396016	11.699953	23.845383	39.495033	16.613859	81.000107	81.069340	38.487720	67.259136	92.246328	66.735360	27.895459	36.298942	32.151914	37.131500	23.465479	22.906411	32.446702	30.563356	23.774993	20.399435	1.163198	1.029912	69.131431	70.686304	5.508046	3.189993	7.156912	22.344979	8.861040	8.107948	62.697380	3.916753	78.270935	118.080934	10.892278	19.938325	117.574502	127.899013	6.987878	8.678605	18.216492	18.216492	33.828684	35.161086	19.209234	19.209234	19.931051	11.879639	46.398121	37.528854	28.348025	32.270100	67.742948	53.582345	11.584872	11.973605	63.944926	64.648610
870.184000	1.595336	0.507287	9.195204	19.189076	34.277990	13.711754	73.600910	69.908960	35.384812	56.859571	79.863488	55.307990	22.711505	29.671646	25.994897	29.124862	19.891773	19.859241	29.947141	27.369233	19.349349	16.399682	0.976066	0.663367	57.895185	59.022679	3.091140	2.107782	5.702321	10.935461	6.425367	4.970464	56.677178	2.205886	73.094607	101.966662	8.263394	17.176046	109.067912	120.190584	4.266126	6.756646	17.536640	17.536640	28.905806	29.830562	8.324437	8.324437	20.107357	9.830563	37.638466	29.751478	23.584118	26.143333	68.497290	47.992144	8.789068	9.348193	57.369253	56.052660
871.316000	1.191977	0.404794	7.117938	14.841951	29.398458	11.110773	66.820079	60.191930	32.856325	46.997474	68.023542	44.537748	18.061012	23.905304	19.700323	21.905698	16.728062	17.363817	27.932686	24.846434	15.122173	12.655028	1.123395	0.579305	47.112383	47.732703	3.029593	2.899659	4.645822	9.588328	6.155853	5.401636	51.160456	2.969877	69.367340	87.806542	6.130869	15.319585	101.367576	113.714800	3.779162	8.918867	19.679755	19.679755	27.105846	25.110572	4.551514	4.551514	20.961457	8.631455	29.720561	22.727085	19.383935	20.471035	69.650724	42.836505	6.484670	7.686715	51.099441	47.792857
872.448000	1.058535	0.763221	5.490495	10.896911	24.903770	8.835899	60.728237	51.260918	30.871016	37.823002	56.917643	34.619714	13.815088	18.757016	14.060768	15.662653	14.040868	15.258948	26.177634	22.741943	11.230946	9.222757	1.639075	0.805218	36.977411	37.028351	3.286219	4.179231	4.427930	11.158751	8.118550	7.702712	47.051171	4.529559	67.139761	75.732297	4.430499	14.003507	94.792159	108.254545	3.974397	11.546321	22.015517	22.015517	25.412054	20.826957	4.004055	4.004055	22.176066	8.004745	22.720456	16.580144	15.766846	15.512607	71.197267	38.219724	4.545600	6.617196	45.189585	40.003091
873.580000	1.116288	1.330877	4.130082	7.494065	20.791297	7.204227	55.472568	43.061178	29.525905	29.595153	46.738770	25.807679	10.048272	14.362961	9.447484	10.495837	11.681712	13.550806	24.843526	20.919046	7.802384	6.221460	2.482721	1.319031	27.779822	27.338711	4.428247	5.947185	5.157070	12.945661	11.205899	10.353818	45.130341	6.617959	66.654429	65.075016	3.213062	13.473521	89.041012	103.491138	4.649624	14.407234	24.850835	24.850835	24.142573	16.862707	3.530529	3.530529	21.847092	7.889905	16.618738	11.503993	12.929330	11.636349	72.898823	34.417450	2.932953	6.026749	39.742189	32.893753
874.712000	1.342133	2.124408	3.087560	4.836672	17.142241	6.007229	51.106259	35.973510	28.681075	22.415251	37.588023	18.244949	6.895920	10.570100	5.929719	6.293458	9.870752	12.280426	23.810896	19.437675	5.023413	3.761859	3.709956	2.181207	19.664495	18.774864	8.361304	9.639140	6.477085	23.095029	16.359571	15.506204	44.831099	9.969514	67.918684	56.082078	2.409499	13.415756	84.223537	99.414473	6.550993	17.483373	28.936790	28.936790	27.061048	13.367457	3.750014	3.750014	17.980475	7.946883	11.507546	8.056309	10.706099	8.475084	74.862934	31.643944	1.736743	5.985727	34.958349	26.557883
875.844000	1.967480	3.508593	2.942093	2.815180	14.126624	5.276567	47.869580	30.204405	28.261701	16.507970	29.618298	12.093468	4.705220	7.448835	4.045117	3.317420	8.322074	11.633739	23.150751	18.333987	3.039191	1.969711	5.260956	3.371465	12.825251	11.563068	12.877117	14.014119	8.490837	34.943377	22.017160	22.349370	46.974105	15.648460	70.247434	48.934339	2.374778	13.907812	80.724090	96.295040	9.258278	22.496403	33.502416	33.502416	26.445013	10.428651	6.741192	6.741192	17.936795	8.233760	8.185347	5.845624	9.362774	6.064963	77.053609	30.603608	1.117453	6.221542	30.658811	21.117794
876.976000	2.801359	5.031688	3.087596	1.535360	11.617857	4.917499	45.592663	25.713680	28.381120	11.912909	23.170304	7.811751	3.693895	5.247489	3.563689	1.644578	7.125049	11.513658	22.654345	17.458169	1.820859	0.792406	6.940813	4.718843	7.384266	6.157012	17.479031	18.564508	11.109160	47.452598	28.379822	29.802414	50.618967	22.716749	73.369422	45.198179	3.070784	14.943809	78.779205	94.000908	12.100909	27.640160	38.026740	38.026740	25.751858	8.038389	10.226547	10.226547	19.873372	9.270516	6.333607	4.878097	8.717120	5.668842	79.524090	30.300273	0.969665	6.591652	26.879603	17.258496
878.108000	3.711351	6.495002	3.337368	0.877801	9.659927	5.032798	44.583309	22.543920	28.835212	9.280572	18.423871	5.121483	3.526761	4.873643	4.165301	2.402305	6.219048	11.656371	21.915184	16.661173	1.483171	0.327997	8.550380	6.088335	3.441527	2.397025	22.021846	22.935066	13.751419	59.207811	34.541602	37.318230	55.417673	30.473151	77.411513	46.176446	4.383440	16.156086	78.380360	92.448808	14.781997	32.549313	42.168057	42.168057	25.553038	6.126025	13.863789	13.863789	21.536057	11.059869	6.090796	4.878097	8.361640	6.433948	82.031190	30.723428	1.124722	6.857784	23.733363	14.256735
879.240000	4.533479	7.249703	3.882403	0.727239	8.688299	5.175138	45.397374	21.496347	29.480600	8.514276	15.102840	4.807421	3.797123	5.384621	5.019487	3.572017	5.671014	11.723615	20.827679	15.846816	1.909615	0.375007	9.946112	7.352066	1.648311	1.163094	25.537462	25.676953	16.111369	65.302961	39.621532	44.040372	60.251379	38.482427	82.959743	47.337900	5.719905	17.074555	79.100664	92.007746	16.089144	36.629480	44.412700	44.412700	25.426386	4.806842	15.575118	15.575118	23.116814	13.121365	6.845088	5.655128	8.544853	8.006225	84.064448	31.739151	1.268999	6.994523	21.323072	12.267836
